tick,n_assemblies,mean_energy_global,reward
6,1,0.2053333333333333,0.0
11,1,0.2053333333333333,0.0
16,1,0.2053333333333333,0.0
21,1,0.2053333333333333,0.0
26,1,0.2053333333333333,0.0
31,1,0.2053333333333333,0.0
36,1,0.2053333333333333,0.0
41,1,0.2053333333333333,0.0
46,1,0.2053333333333333,0.0
51,1,0.2053333333333333,0.0
56,1,0.2053333333333333,0.0
61,1,0.2053333333333333,0.0
66,1,0.2053333333333333,0.0
71,1,0.2053333333333333,0.0
76,1,0.2053333333333333,0.0
81,1,0.2053333333333333,0.0
86,1,0.2053333333333333,0.0
91,1,0.2053333333333333,0.0
96,1,0.2053333333333333,0.0
101,1,0.2053333333333333,0.0
106,1,0.2053333333333333,0.0
111,1,0.2053333333333333,0.0
116,1,0.2053333333333333,0.0
121,1,0.2053333333333333,0.0
126,1,0.2053333333333333,0.0
131,1,0.2053333333333333,0.0
136,1,0.2053333333333333,0.0
141,1,0.2053333333333333,0.0
146,1,0.2053333333333333,0.0
151,1,0.2053333333333333,0.0
156,1,0.2053333333333333,0.0
161,1,0.2053333333333333,0.0
166,1,0.2053333333333333,0.0
171,1,0.2053333333333333,0.0
176,1,0.2053333333333333,0.0
181,1,0.2053333333333333,0.0
186,1,0.2053333333333333,0.0
191,1,0.2053333333333333,0.0
196,1,0.2053333333333333,0.0
201,1,0.2053333333333333,0.0
206,1,0.2053333333333333,0.0
211,1,0.2053333333333333,0.0
216,1,0.2053333333333333,0.0
221,1,0.2053333333333333,0.0
226,1,0.2053333333333333,0.0
231,1,0.2053333333333333,0.0
236,1,0.2053333333333333,0.0
241,1,0.2053333333333333,0.0
246,1,0.2053333333333333,0.0
251,1,0.2053333333333333,0.0
256,1,0.2053333333333333,0.0
261,1,0.2053333333333333,0.0
266,1,0.2053333333333333,0.0
271,1,0.2053333333333333,0.0
276,1,0.2053333333333333,0.0
281,1,0.2053333333333333,0.0
286,1,0.2053333333333333,0.0
291,1,0.2053333333333333,0.0
296,1,0.2053333333333333,0.0
301,1,0.2053333333333333,0.0
