tick,n_assemblies,mean_energy_global,reward
6,0,0.0,0.11111111111111116
11,0,0.0,0.11111111111111116
16,0,0.0,0.11111111111111116
21,0,0.0,0.11111111111111116
26,0,0.0,0.11111111111111116
31,0,0.0,0.11111111111111116
36,0,0.0,0.11111111111111116
41,0,0.0,0.11111111111111116
46,0,0.0,0.11111111111111116
51,0,0.0,0.11111111111111116
56,0,0.0,0.11111111111111116
61,0,0.0,0.11111111111111116
66,0,0.0,0.11111111111111116
71,0,0.0,0.11111111111111116
76,0,0.0,0.11111111111111116
81,0,0.0,0.11111111111111116
86,0,0.0,0.11111111111111116
91,0,0.0,0.11111111111111116
96,0,0.0,0.11111111111111116
101,0,0.0,0.11111111111111116
106,0,0.0,0.11111111111111116
111,0,0.0,0.11111111111111116
116,0,0.0,0.11111111111111116
121,0,0.0,0.11111111111111116
126,0,0.0,0.11111111111111116
131,0,0.0,0.11111111111111116
136,0,0.0,0.11111111111111116
141,0,0.0,0.11111111111111116
146,0,0.0,0.11111111111111116
151,0,0.0,0.11111111111111116
156,0,0.0,0.11111111111111116
161,0,0.0,0.11111111111111116
166,0,0.0,0.11111111111111116
171,0,0.0,0.11111111111111116
176,0,0.0,0.11111111111111116
181,0,0.0,0.11111111111111116
186,0,0.0,0.11111111111111116
191,0,0.0,0.11111111111111116
196,0,0.0,0.11111111111111116
201,0,0.0,0.11111111111111116
206,0,0.0,0.11111111111111116
211,0,0.0,0.11111111111111116
216,0,0.0,0.11111111111111116
221,0,0.0,0.11111111111111116
226,0,0.0,0.11111111111111116
231,0,0.0,0.11111111111111116
236,0,0.0,0.11111111111111116
241,0,0.0,0.11111111111111116
246,0,0.0,0.11111111111111116
251,0,0.0,0.11111111111111116
256,0,0.0,0.11111111111111116
261,0,0.0,0.11111111111111116
266,0,0.0,0.11111111111111116
271,0,0.0,0.11111111111111116
276,0,0.0,0.11111111111111116
281,0,0.0,0.11111111111111116
286,0,0.0,0.11111111111111116
291,0,0.0,0.11111111111111116
296,0,0.0,0.11111111111111116
301,0,0.0,0.11111111111111116
