tick,n_assemblies,mean_energy_global,reward
6,1,0.21,0.9206349206349207
11,1,0.21,0.9206349206349207
16,1,0.21,0.9206349206349207
21,1,0.21,0.9206349206349207
26,1,0.21,0.9206349206349207
31,1,0.21,0.9206349206349207
36,1,0.21,0.9206349206349207
41,1,0.21,0.9206349206349207
46,1,0.21,0.9206349206349207
51,1,0.21,0.9206349206349207
56,1,0.21,0.9206349206349207
61,1,0.21,0.9206349206349207
66,1,0.21,0.9206349206349207
71,1,0.21,0.9206349206349207
76,1,0.21,0.9206349206349207
81,1,0.21,0.9206349206349207
86,1,0.21,0.9206349206349207
91,1,0.21,0.9206349206349207
96,1,0.21,0.9206349206349207
101,1,0.21,0.9206349206349207
106,1,0.21,0.9206349206349207
111,1,0.21,0.9206349206349207
116,1,0.21,0.9206349206349207
121,1,0.21,0.9206349206349207
126,1,0.21,0.9206349206349207
131,1,0.21,0.9206349206349207
136,1,0.21,0.9206349206349207
141,1,0.21,0.9206349206349207
146,1,0.21,0.9206349206349207
151,1,0.21,0.9206349206349207
156,1,0.21,0.9206349206349207
161,1,0.21,0.9206349206349207
166,1,0.21,0.9206349206349207
171,1,0.21,0.9206349206349207
176,1,0.21,0.9206349206349207
181,1,0.21,0.9206349206349207
186,1,0.21,0.9206349206349207
191,1,0.21,0.9206349206349207
196,1,0.21,0.9206349206349207
201,1,0.21,0.9206349206349207
206,1,0.21,0.9206349206349207
211,1,0.21,0.9206349206349207
216,1,0.21,0.9206349206349207
221,1,0.21,0.9206349206349207
226,1,0.21,0.9206349206349207
231,1,0.21,0.9206349206349207
236,1,0.21,0.9206349206349207
241,1,0.21,0.9206349206349207
246,1,0.21,0.9206349206349207
251,1,0.21,0.9206349206349207
256,1,0.21,0.9206349206349207
261,1,0.21,0.9206349206349207
266,1,0.21,0.9206349206349207
271,1,0.21,0.9206349206349207
276,1,0.21,0.9206349206349207
281,1,0.21,0.9206349206349207
286,1,0.21,0.9206349206349207
291,1,0.21,0.9206349206349207
296,1,0.21,0.9206349206349207
301,1,0.21,0.9206349206349207
