tick,n_assemblies,mean_energy_global,reward
6,1,0.20579999999999998,0.74
11,1,0.20579999999999998,0.74
16,1,0.20579999999999998,0.74
21,1,0.20579999999999998,0.74
26,1,0.20579999999999998,0.74
31,1,0.20579999999999998,0.74
36,1,0.20579999999999998,0.74
41,1,0.20579999999999998,0.74
46,1,0.20579999999999998,0.74
51,1,0.20579999999999998,0.74
56,1,0.20579999999999998,0.74
61,1,0.20579999999999998,0.74
66,1,0.20579999999999998,0.74
71,1,0.20579999999999998,0.74
76,1,0.20579999999999998,0.74
81,1,0.20579999999999998,0.74
86,1,0.20579999999999998,0.74
91,1,0.20579999999999998,0.74
96,1,0.20579999999999998,0.74
101,1,0.20579999999999998,0.74
106,1,0.20579999999999998,0.74
111,1,0.20579999999999998,0.74
116,1,0.20579999999999998,0.74
121,1,0.20579999999999998,0.74
126,1,0.20579999999999998,0.74
131,1,0.20579999999999998,0.74
136,1,0.20579999999999998,0.74
141,1,0.20579999999999998,0.74
146,1,0.20579999999999998,0.74
151,1,0.20579999999999998,0.74
156,1,0.20579999999999998,0.74
161,1,0.20579999999999998,0.74
166,1,0.20579999999999998,0.74
171,1,0.20579999999999998,0.74
176,1,0.20579999999999998,0.74
181,1,0.20579999999999998,0.74
186,1,0.20579999999999998,0.74
191,1,0.20579999999999998,0.74
196,1,0.20579999999999998,0.74
201,1,0.20579999999999998,0.74
206,1,0.20579999999999998,0.74
211,1,0.20579999999999998,0.74
216,1,0.20579999999999998,0.74
221,1,0.20579999999999998,0.74
226,1,0.20579999999999998,0.74
231,1,0.20579999999999998,0.74
236,1,0.20579999999999998,0.74
241,1,0.20579999999999998,0.74
246,1,0.20579999999999998,0.74
251,1,0.20579999999999998,0.74
256,1,0.20579999999999998,0.74
261,1,0.20579999999999998,0.74
266,1,0.20579999999999998,0.74
271,1,0.20579999999999998,0.74
276,1,0.20579999999999998,0.74
281,1,0.20579999999999998,0.74
286,1,0.20579999999999998,0.74
291,1,0.20579999999999998,0.74
296,1,0.20579999999999998,0.74
301,1,0.20579999999999998,0.74
