tick,n_assemblies,mean_energy_global,reward
6,1,0.20579999999999998,0.53
11,1,0.20579999999999998,0.53
16,1,0.20579999999999998,0.53
21,1,0.20579999999999998,0.53
26,1,0.20579999999999998,0.53
31,1,0.20579999999999998,0.53
36,1,0.20579999999999998,0.53
41,1,0.20579999999999998,0.53
46,1,0.20579999999999998,0.53
51,1,0.20579999999999998,0.53
56,1,0.20579999999999998,0.53
61,1,0.20579999999999998,0.53
66,1,0.20579999999999998,0.53
71,1,0.20579999999999998,0.53
76,1,0.20579999999999998,0.53
81,1,0.20579999999999998,0.53
86,1,0.20579999999999998,0.53
91,1,0.20579999999999998,0.53
96,1,0.20579999999999998,0.53
101,1,0.20579999999999998,0.53
106,1,0.20579999999999998,0.53
111,1,0.20579999999999998,0.53
116,1,0.20579999999999998,0.53
121,1,0.20579999999999998,0.53
126,1,0.20579999999999998,0.53
131,1,0.20579999999999998,0.53
136,1,0.20579999999999998,0.53
141,1,0.20579999999999998,0.53
146,1,0.20579999999999998,0.53
151,1,0.20579999999999998,0.53
156,1,0.20579999999999998,0.53
161,1,0.20579999999999998,0.53
166,1,0.20579999999999998,0.53
171,1,0.20579999999999998,0.53
176,1,0.20579999999999998,0.53
181,1,0.20579999999999998,0.53
186,1,0.20579999999999998,0.53
191,1,0.20579999999999998,0.53
196,1,0.20579999999999998,0.53
201,1,0.20579999999999998,0.53
206,1,0.20579999999999998,0.53
211,1,0.20579999999999998,0.53
216,1,0.20579999999999998,0.53
221,1,0.20579999999999998,0.53
226,1,0.20579999999999998,0.53
231,1,0.20579999999999998,0.53
236,1,0.20579999999999998,0.53
241,1,0.20579999999999998,0.53
246,1,0.20579999999999998,0.53
251,1,0.20579999999999998,0.53
256,1,0.20579999999999998,0.53
261,1,0.20579999999999998,0.53
266,1,0.20579999999999998,0.53
271,1,0.20579999999999998,0.53
276,1,0.20579999999999998,0.53
281,1,0.20579999999999998,0.53
286,1,0.20579999999999998,0.53
291,1,0.20579999999999998,0.53
296,1,0.20579999999999998,0.53
301,1,0.20579999999999998,0.53
